key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,ciclo,classification,ejercido
'16071120006,ADQUISICIÓN DE UNA MÁQUINA ESLABONADORA MOD. PC-161 Y ADQUISICIÓN DE ESLABONES M13.,7,Dirección General de Industria Militar,35,0,0,0,16452399,2017,,0
'14212100008,ESTUDIOS DE PREFACTIBILIDAD DE RECUPERACION DE PLAYAS / 08 PROGRESO,21,Dirección General de Desarrollo Regional y Fomento Turístico,31,0,0,0,19467393,2017,,0
'11096330003,Bicentenario Sionista: Villa de La Paz - San Andrés Orizabita  Espíritu - Quixpedhe,9,Centro SCT Hidalgo,13,20.591019,-99.207919,75.7,91491746,2016,Comunicaciones y Transportes,12595578
'163890Q0001,Fortalecimiento a las capacidades de innovación y transferencia de la Unidad de Ciencias del Agua,38,"Centro de Investigación Científica de Yucatán, A.C.",23,21.175,-86.821,64.2,10934044,2017,,6263835
'1316B000138,"Construcción de la presa de almacenamiento y zona de riego El Sandoval, municipio de Apatzingán, Mich.",16,Comisión Nacional del Agua,16,18.85,-102.53,0,382251797,2017,,0
'14132160037,Adquisición de activos para operaciones de vigilancia,13,Dirección General de Servicios,9,0,0,95,2377164398,2017,Seguridad,144761287
'14165120001,"Adquisición, instalación y puesta en marcha de cuatro elevadores para el edificio Sede de la Secretaría de Medio Ambiente y Recursos Naturales.",16,"Dirección General de Recursos Materiales, Inmuebles y Servicios",9,0,0,0,9917277,2016,,0
'1416B000002,"Construcción del Canal Centenario, Nayarit.",16,Comisión Nacional del Agua,18,21.78016667,-104.887,10.87,7574166355,2017,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",210699920
'1316B000022,"Batería de unidades de bombeo para el aprovechamiento de la Cuenca Baja del Rio San Nicolás, Municipio de Tomatlán,  Jal",16,Comisión Nacional del Agua,14,19.9342,-105.2355,0,613149585,2017,,0
'14178120007,Programa de mantenimiento plurianual para el sistema de cimentación de las oficinas centrales de la Procuraduría General de la República.,17,Dirección General de Recursos Materiales y Servicios Generales,9,0,0,72,63586442,2017,Seguridad,1629109
'14212100009,ESTUDIOS DE PREFACTIBILIDAD DE RECUPERACION DE PLAYAS / 10 MAZATLAN,21,Dirección General de Desarrollo Regional y Fomento Turístico,25,0,0,21.51,24691390,2017,,0
'1450GYR0051,"Adquisición de Unidades de Radioterapia Intracavitaria con Iridio 192 y UnidadesRadiológicas, Fluoroscópicas Transportables tipo Arco en C.",50,Instituto Mexicano del Seguro Social,35,0,0,99.5,84442711,2015,Salud,7659363
'1506HAN0002,"Programa general de mantenimiento para los inmuebles propios en las Coordinaciones Regionales Norte, Noreste, Centro-Occidente, Sur, Sursureste, edificio de Agrarismo y Almacén",6,"Financiera Nacional de Desarrollo Agropecuario, Rural, Forestal y Pesquero",35,0,0,100,26006234,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",11366470
'1506HKA0002,"Construcción del almacén, oficinas y patio de maniobras para la Delegación Regional Noreste del SAE.",6,Servicio de Administración y Enajenación de Bienes,19,25.80208912,-100.2951765,24,83684448,2016,Gobierno,41837395
'1507HXA0028,"Mantenimiento y Rehabilitación de la U.H.M. Martínez de la Torre I, Ver.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,30,0,0,99.99,10270628,2016,Desarrollo Social,9616954
'1507HXA0053,"Construcción de una planta de tratamiento de aguas residuales para las UU.HH.MM. Guerrero Negro I, II, III y IV, B.C.S.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,3,0,0,99.99,6966982,2016,Desarrollo Social,6530301
'1506HBW0002,Rehabilitación de sanitarios CDT SLL,6,"Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura",16,0,0,1,154971,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",141810
'1416B000086,Conservación Normal de Distritos de Riego en el Organismo de Cuenca Golfo Norte.,16,Comisión Nacional del Agua,35,0,0,56.18,84726883,2017,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",25913108
'1516B000105,Estudios de preinversión para el diagnóstico y propuesta de solución de la problemática pluvial de la Zona Metropolitana de Guadalajara.,16,Comisión Nacional del Agua,14,0,0,34.61,82651307,2016,Desarrollo Social,27741778
'1510LAU0012,Generación de información geofísica del territorio nacional,10,Servicio Geológico Mexicano,35,0,0,74.1,217919914,2017,Desarrollo económico,56907441
'1218T4M0031,Mantenimiento estratégico GAR Golfo,52,Pemex Logística,35,0,0,29.84,816539353,2017,Energía,19643865
'0718T4M0005,"Construcción de muelle en la residencia de operación portuaria La Paz, B. C. S.",52,Pemex Logística,3,24.220804,-110.310622,48.57,390069730,2017,,43075253
'1018T4M0018,Modernizacion y adecuación de los sistemas instrumentados de seguridad y de control básico de las estaciones de bombeo rebombeo y recibo de la Subgerencia de Transporte por Ducto Norte.,52,Pemex Logística,35,0,0,40.8,1321089283,2017,Energía,109988013
'0818T4M0043,Evaluación y Rehabilitación de la Integridad Mecanica de los Poliductos y Combustoleoductos en la Zona Norte y Pacífico,52,Pemex Logística,35,0,0,48.79,1466762285,2017,Energía,251081792
'0918T4N0006,Actualización tecnológica de los sistemas de control de las terminales de gas licuado,52,Pemex Logística,35,0,0,86.64,683478109,2017,,37445711
'1218T4I0009,Adquisición e instalación de extractores de aire  requeridos en el CENDI Verónica,52,Pemex Corporativo,9,0,0,0,818338,2016,Energía,0
'1507HXA0045,Estudios de mecánica de suelos para la construcción de unidades habitacionales navales,7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,35,0,0,99.99,1084798,2016,Desarrollo Social,595115
'1516RJE0003,Equipo de laboratorio para proyectos contratados.,16,Instituto Mexicano de Tecnología del Agua,17,0,0,0,19372124,2016,Desarrollo económico,0
'1516B000045,Conservación y Rehabilitación de Áreas de Temporal en el estado de Veracruz de Ignacio de la Llave,16,Comisión Nacional del Agua,30,0,0,42.99,37602668,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",15949749
'1316B000043,"Estudio del diagnóstico para el Manejo Integral de las subcuencas Tuxpan, El Bosque, Ixtapan del Oro, Valle de Bravo, Colorines-Chilesdo y Villa Victoria pertenecientes al sistema Cutzamala.",16,Comisión Nacional del Agua,35,0,0,50.41,71624777,2017,,5235000
'1516B000051,Conservación y Rehabilitación de Áreas de Temporal en el estado de Quintana Roo.,16,Comisión Nacional del Agua,23,0,0,94.7,7353228,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",6803828
'15092100004,Liberación del derecho de vía 2016.,9,Dirección General de Carreteras,35,0,0,0,2547307665,2016,Comunicaciones y Transportes,33363830
'15092110005,Programa de Reconstrucción de Puentes,9,Dirección General de Conservación de Carreteras,35,0,0,99.98,905832495,2016,Comunicaciones y Transportes,821976033
'1510K2N0006,Adquisición de Equipo y bienes especializados para Mantenimiento 2016,10,"Exportadora de Sal, S.A. de C.V.",35,0,0,96.37,22729109,2016,Desarrollo económico,15774633
'1510K2N0007,Adquisición de Equipo y bienes especializados 2016: 2 Cajas Dart y 1 Dolly,10,"Exportadora de Sal, S.A. de C.V.",3,0,0,100,57464420,2016,Desarrollo económico,55607315
'15092100002,Programa de Estudios y Proyectos de Caminos Rurales y Alimentadores 2016.,9,Dirección General de Carreteras,35,0,0,99.99,516570668,2016,Comunicaciones y Transportes,441738002
'1516B000067,Mantenimiento y rehabilitación del Sistema Acueducto Uxpanapa La Cangrejera.,16,Comisión Nacional del Agua,30,0,0,37.48,159104682,2016,Desarrollo Social,58181125
'1511A3Q0015,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública 2016 para Centros e Institutos de Investigación Científica y Tecnológica (Equipo de Cómputo). UNAM.,11,Universidad Nacional Autónoma de México,35,0,0,100,52542215,2016,Desarrollo económico,50856754
'1507HXA0049,Programa de adquisición de equipos para el desarrollo operacional  ISSFAM 2016,7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,9,0,0,90,22632561,2016,Desarrollo Social,21544415
'1507HXA0050,"Construcción de la U.H.M. Cd. Victoria, Tamps.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,28,23.756508,-99.183765,99.99,51403774,2016,Desarrollo Social,49057468
'1218T4M0011,Mantenimiento de la capacidad de producción de la refinería de Tula (2013-2017),52,Pemex Transformación Industrial,13,0,0,58.12,9384072139,2017,Energía,743067927
'1318T4M0023,Adecuación de los sistemas de vacío de las plantas Preparadoras de Carga No. 2 y 3 de la Refinería de Minatitlán,52,Pemex Transformación Industrial,30,17.980856,-94.529114,11.61,140792203,2017,Energía,2687065
'1118T4N0006,"Mantenimiento integral de los sistemas de ductos para etano, petroquímicos básicos y petroquímicos secundarios",52,Pemex Logística,35,0,0,48.53,786286793,2017,Energía,156482653
'1218T4M0014,Mantenimiento estratégico GAR Pacífico,52,Pemex Logística,35,0,0,29.59,625832216,2017,Energía,2896903
'1450GYR0033,Programa de sustitución de bancas tandem para unidades médicas de los tres niveles de atención médica 2016.,50,Instituto Mexicano del Seguro Social,35,0,0,40,48205678,2016,Salud,18349271
'1218T4I0019,Evolución Estratégica de la Red y Servicios de Telecomunicaciones,52,Pemex Corporativo,35,0,0,51.54,2932553103,2017,Energía,387125045
'1520VSS0008,Ampliación y remodelación de almacenes,20,"Diconsa, S.A. de C.V.",35,0,0,100,52942162,2016,Desarrollo Social,37735533
'1218T4N0001,Acondicionamiento de instalaciones en el CPG  Cactus para suministro de etano.,52,Pemex Transformación Industrial,7,17.896681,-93.193353,94.84,751776543,2017,Energía,20674961
'018 01 016,Integral Jujo-Tecominoacán,52,Pemex Exploración y Producción,35,0,0,67.4,101826025280,2017,Energía,1814333611
'1318T4M0047,Adquisición de equipo laboratorio la GAR Centro,52,Pemex Logística,35,0,0,66,57129802,2017,,0
'15096520003,El Refugio de Ábrego - San Marcos - San Pedro de Ábrego.,9,Centro SCT Zacatecas,32,23.172838,-103.293278,37.87,19182335,2017,Comunicaciones y Transportes,6736431
'1309J3E0002,Reconstrucción de la Barda de Seguridad Norte del Recinto Portuario,9,"Administración Portuaria Integral de Veracruz, S.A. de C.V.",30,19.2147166,-96.16492222,76.23,39669107,2016,Comunicaciones y Transportes,2370491
'14096500003,"Ciénega - Chilapa, incluye ramal a Rancho Nuevo.",9,Centro SCT Veracruz,30,18.990056,-97.1821,34.1,76693608,2016,Comunicaciones y Transportes,9929064
'1318T4N0013,"Reparación de Planta Endulzadora de Gas No. 1, del Complejo Procesador de Gas Ciudad Pemex",52,Pemex Transformación Industrial,27,0,0,53.23,102941923,2017,Energía,7184357
'15096520012,Colonia Progreso-Nicolas Bravo,9,Centro SCT Zacatecas,32,23.815269,-103.333852,55.56,31970559,2017,Comunicaciones y Transportes,3998813
'1510K2N0009,Adquisición de Vehículos Especializados para Minería,10,"Exportadora de Sal, S.A. de C.V.",3,0,0,100,18596544,2016,Desarrollo económico,17114720
'1318T4L0018,Proyecto Rehabilitación del Centro de Adiestramiento CASES RMNE,52,Pemex Exploración y Producción,4,0,0,89.22,61063022,2017,,11067758
'1218T4L0022,Proyecto Integral Cuenca de Macuspana,52,Pemex Exploración y Producción,35,0,0,69.04,7414805078,2017,Energía,604752091
'1318T4L0011,Adquisición de nueve equipos de perforación terrestres,52,Pemex Perforación y Servicios,35,0,0,22.46,3116391564,2017,Energía,257353866
'15092140001,Programa de Liberación del Derecho de Vía para Autopistas a realizarse mediante Concesión o Asociación Público-Privada 2016,9,Dirección General de Desarrollo Carretero,35,0,0,99.99,2412711493,2016,Comunicaciones y Transportes,117141198
'1318T4N0021,"Mantenimiento Integral  de las Plantas Endulzadora de Gas, Criogénica, Recuperadora de Azufre y Servicios Principales.",52,Pemex Transformación Industrial,28,0,0,91.46,152154594,2017,Energía,6721122
'1607HXA0035,"Construcción de la U.H.M. Santa Lucía III, Edo. de Méx.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,15,19.754781,-98.97969719,,72057538,2017,Desarrollo Social,
'1318T4O0004,Mantenimiento de la Planta de Estireno Etilbenceno del Complejo Petroquímico Cangrejera,52,Pemex Transformación Industrial,30,0,0,25.98,966199190,2017,Energía,1851489
'1607HXA0022,"Mantenimiento y Rehabilitación de la U.H.M. Palomas, Chih.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,8,0,0,,4999505,2017,Desarrollo Social,
'1607HXA0023,"Mantenimiento y Rehabilitación de la U.H.M. Escobedo, N.L.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,19,0,0,,1100454,2017,Desarrollo Social,
'1607HXA0024,"Mantenimiento y Rehabilitación de la U.H.M. Mexicali II, B.C.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,2,0,0,,1176601,2017,Desarrollo Social,
'11096270040,"Nuevo Huixtán - Nuevo Momón, Tr: Bélgica - Nuevo Momón",9,Centro SCT Chiapas,7,16.279006,-91.597139,,127846719,2017,Comunicaciones y Transportes,
'11096270045,"San Quintín - Rómulo Calzada, Tr Santa Martha Corozal - Rómulo Calzada",9,Centro SCT Chiapas,7,16.527294,-91.479777,,142998925,2017,Comunicaciones y Transportes,
'12096360009,Libramiento Villa Victoria,9,Centro SCT Michoacán,16,18.75657222,-103.364175,,12851605,2017,Comunicaciones y Transportes,
'1450GYR0054,Programa de adquisición de equipo de transporte vertical.,50,Instituto Mexicano del Seguro Social,35,0,0,22,55757135,2016,Salud,11228492
'0818TOQ0106,OBRAS CIVILES DE LA SUBDIRECCION DE TRANSMISION 2008-2010,53,Comisión Federal de Electricidad,35,0,0,26.55,725741775,2017,Energía,82106605
'1607HXA0027,"Mantenimiento y Rehabilitación de la U.H.M. Cuautla III, Mor.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,17,0,0,,13880575,2017,Desarrollo Social,
'1606G1H0003,Proyecto para la Adquisición para Reemplazo y Renovación de Bienes 2017,6,"Banco Nacional del Ejército, Fuerza Aérea y Armada, S.N.C.",35,0,0,,130600000,2017,Desarrollo económico,
'1218T4L0023,Proyecto Soporte Región Marina Suroeste 3ra. Etapa,52,Pemex Exploración y Producción,35,0,0,99.93,217928944,2017,,85493
'1606HAT0001,Programa de adquisición de bienes informáticos,6,Fondo de Capitalización e Inversión del Sector Rural,9,0,0,,645000,2017,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",
'1418T4M0010,Guarniciones Militares para la Subdirección de Almacenamiento y Reparto,52,Pemex Logística,35,0,0,5.74,499829153,2017,,81645103
'1606HBW0003,Infraestructura Institucional del Centro de Desarrollo Tecnológico La Noria del ejercicio 2017,6,"Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura",24,0,0,,1000000,2017,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",
'1418T4M0048,"Estudio de preinversión para la recuperación de gases enviados a desfogue y sustitución de quemadores de piso por quemadores elevados en la refinería Gral. Lázaro Cárdenas de Minatitlán, Ver.",52,Pemex Transformación Industrial,30,0,0,94.91,19241924,2016,Energía,0
'1418T4M0041,Adquisición de catalizadores capitalizables para el proceso de hidrotratamiento en la refinería de Tula,52,Pemex Transformación Industrial,13,0,0,1.34,100670867,2017,Energía,0
'1318TOQ0014,Equipamiento de Centros de Reparación de la Subdirección de Transmisión 2013-2015,53,Comisión Federal de Electricidad,35,0,0,0.94,274349435,2017,Energía,804302
'1318TOQ0016,ADQUISICIÓN DE EQUIPOS DE COMUNICACIONES-TIC (TECNOLOGIAS DE INFORMACIÓN Y COMUNICACIONES) SDT 2014-2016,53,Comisión Federal de Electricidad,35,0,0,21.07,286656564,2017,Energía,45272138
'1318TOQ0011,ESTUDIOS DE EVALUACIÓN DEL POTENCIAL DE GENERACIÓN GEOTERMOELÉCTRICA DE LA ZONA DE CERRITOS COLORADOS 2014-2016,53,Comisión Federal de Electricidad,14,0,0,7.03,892044527,2017,Energía,60703081
'1218T4L0018,Proyecto Ogarrio - Sánchez Magallanes,52,Pemex Exploración y Producción,35,0,0,57.45,54125533143,2017,Energía,4908192581
'15096440003,La Cuesta - Tancanhuitz.,9,Centro SCT San Luis Potosí,24,21.624834,-98.977494,92.2,12191068,2016,Comunicaciones y Transportes,11758816
'15096320010,Modernización del Camino San Luis Acatlán - Nejapa  Camalotillo.,9,Centro SCT Guerrero,12,16.810418,-98.724296,10.87,85297450,2017,,9945574
'14096500048,Monterreal-Barrio de Santa Cruz.,9,Centro SCT Veracruz,30,19.728661,-96.924627,38.89,19949629,2017,,4982252
'1609J3B0001,Escalamiento a full scan de los equipos portal vacis (rayos gamma) de primera y segunda generación,9,"Administración Portuaria Integral de Manzanillo, S.A. de C.V.",6,0,0,51.01,77831703,2017,Comunicaciones y Transportes,38427500
'1609JZL0002,Programa de rehabilitación y/o sustitución de caminos y cercados perimetrales para la seguridad y obras de protección ambiental 2016-2017,9,Aeropuertos y Servicios Auxiliares,35,0,0,82,15202262,2017,Comunicaciones y Transportes,7103754
'1618T0O0003,"PROGRAMA DE ADQUISICIÓN DE BIENES PARA EL ÁREA DE SERVICIOS, 2017",18,Instituto Mexicano del Petróleo,9,0,0,,111955851,2017,Desarrollo económico,
'1651GYN0008,Fortalecimiento de equipo médico en hospitales regionales de tercer nivel de atención de la salud en el ISSSTE.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,35,0,0,,970763597,2017,Salud,
'1616B000036,Rehabilitación y Modernización de Distritos de Riego en la Cuenca Golfo Norte. CG-185,16,Comisión Nacional del Agua,35,0,0,,77485600,2017,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",
'1650GYR0050,"Ampliación y Remodelación de UMAE Ignacio García Téllez en Mérida, Yucatán",50,Instituto Mexicano del Seguro Social,31,20.9778667,-89.6038443,0,68841224,2017,Salud,0
'1550GYR0053,"Ampliación y remodelación de la Unidad de Cuidados Intensivos de Neonatales (UCIN) del HGZMF No.1 La Paz, Baja California Sur",50,Instituto Mexicano del Seguro Social,3,24.1275056,-110.315925,0,1911999,2017,Salud,191284
'16096400005,"Modernización a nivel de pavimento del camino Crucero Cerro Costoche-Entronque Agua Sabache-km 105+700 E.C. (Mitla  Entronque Tehuantepec II) - San Pablo Lachiriega-San Pedro Quiatoni, Tramo del km 0+000 al km 32+000",9,Centro SCT Oaxaca,20,16.906506,-96.075875,0,142160249,2017,Comunicaciones y Transportes,0
'1611A3Q0003,Programa anual de adquisiciones de bienes no asociados a la obra pública destinados a la educación superior en Facultades y Escuelas de Medicina y Ciencias ubicadas en C.U.,11,Universidad Nacional Autónoma de México,9,0,0,,49166381,2017,Educación,
'1550GYR0029,"Ampliación y remodelación del servicio de Urgencias del Hospital General de Zona con Medicina Familiar No. 2 en Irapuato, Guanajuato",50,Instituto Mexicano del Seguro Social,11,20.686502,-101.360167,0,45316360,2017,Salud,0
