SECTOR,ID_PASO_EITI,CICLO,PERIODO,TIPO_PROYECTO,ID_PROYECTO,NOMBRE_PROYECTO,ID_ENTIDAD_FEDERATIVA,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,ID_LOCALIDAD,LOCALIDAD,LATITUD,LONGITUD,DIRECCION,ID_RECURSO,RECURSO,INSTITUCION_EJECUTORA,ID_CLASIFICACION,CLASIFICACION,BENEFICIARIOS,POBLACION_ANUAL,DESC_ESTATUS,DETALLE_ESTATUS,INICIO,TERMINO,ID_RAMO,DESC_RAMO,CLAVE_PROGRAMA_PRESUPUESTARIO,PROGRAMA_PRESUPUESTARIO,ID_CONCURRENCIA_DE_RECURSOS,CONCURRENCIA,AUTORIZADO,MODIFICADO,MINISTRADO,COMPROMETIDO,DEVENGADO,EJERCIDO,PAGADO,AVANCE_FINANCIERO,AVANCE_ESTIMADO_ANUAL,AVANCE_FISICO,UNIDAD_MEDIDA,FECHA_PUBLICACION,FECHA_MODIFICACION,FUENTE_INFORMACION,CONTACTO_INFORMACION
Minería,5,2017,Tercer Trimestre,Gubernamental,ZAC16170200903629,Conservacion Rutinaria Del Camino Villa Hidalgo - Pedregoso Altas En  5.0 Km Aislados,32,Zacatecas,0,Cobertura estatal,,,,,-,4,Fideicomisos,SINFRA,3,Transportes y vialidades,Para una mejor movilidad en las carreteras estatales,332,En Ejecución,,15/03/2016,01/07/2016,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,100000,100000,100000,100000,100000,100000,100000,100,0,100,Kilómetro,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SIN14170200891136,Construccion De Aula Didactica En Escuela Primeria Comunitaria (Conafe),25,Sinaloa,6,Culiacán,707,Las Tapias,24.65,-107.155833,-,4,Fideicomisos,DIRECCION DE OBRAS PUBLICAS,2,Educación,,,En Ejecución,,01/10/2016,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,3,Coparticipación Federal-Municipal,419269,,,,,,,,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SIN14170200891112,Reconstruccion De Techos En Jardin De Niños Francisco Verdugo Falquez,25,Sinaloa,6,Culiacán,707,Las Tapias,24.65,-107.155833,-,4,Fideicomisos,DIRECCION DE OBRAS PUBLICAS,2,Educación,,,En Ejecución,,25/08/2016,01/09/2016,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,3,Coparticipación Federal-Municipal,198226,,,,,,,,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,COA00170200892946,"Construcción De Techumbre De Lámina Galvanizada Anclada  R-101 Calibre 24 En El Cecytec  Con Clave 05etc0009t  En El Municipio Ocampo, En Laguna Del Rey.",5,Coahuila de Zaragoza,23,Ocampo,,,,,"Laguna del Rey,Municipio de Ocampo.",4,Fideicomisos,PRESIDENCIA MUNICIPAL DE OCAMPO,2,Educación,,,Cancelado,,02/05/2017,01/08/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,3,Coparticipación Federal-Municipal,783483,,,,,,,,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,COA00170200893006,Rehabilitación De La Plaza Principal En La Localidad De Chulavista En El Municipio De Ocampo.,5,Coahuila de Zaragoza,23,Ocampo,,,,,Chulavista en el municipio de Ocampo.,4,Fideicomisos,PRESIDENCIA MUNICIPAL DE OCAMPO,0,Otros Proyectos,,,Cancelado,,08/08/2017,01/11/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,3,Coparticipación Federal-Municipal,819045,,,,,,,,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,ZAC16170200903498,"Construcción Del Camino Rural Mimbres - El Plan  - Milpillas De La Sierra En 2.0 Km  (15 000 - 17 000), Mediante Construcción De Terracerías , Obras De Drenaje Y Revestimiento Estabilizado",32,Zacatecas,0,Cobertura estatal,,,,,-,4,Fideicomisos,SINFRA,3,Transportes y vialidades,PARA CONTRIBUIR A LA MEJOR MOVILIDAD EN LAS CARRETERAS ESTATALES,453,En Ejecución,,01/06/2016,01/12/2016,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1400000,1400000,1400000,1372549.02,1372549.02,1372549.02,1372549.02,98.04,0,100,Kilómetro,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,COA00170200891690,"Rehabilitación Del Corredor Boulevard Shoeder  En 156 Metros En El Municipio Ocampo, En Laguna Del Rey",5,Coahuila de Zaragoza,23,Ocampo,,,,,"Boulevard Shoeder, en Laguna del Rey.",4,Fideicomisos,PRESIDENCIA MUNICIPAL DE OCAMPO,3,Transportes y vialidades,,,Cancelado,,08/08/2017,01/11/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,3,Coparticipación Federal-Municipal,736334,,,,,,,,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SON00170200895107,"Construcción De 2,080 Metros Cuadrados De Pavimento Con Concreto Hidráulico En La Calle A  Entre Calles 6a Y 8 Del Fraccionamiento Industrial-Comercial, En La Localidad De La Heroica Ciudad De Cananea",26,Sonora,19,Cananea,1,Heroica Ciudad de Cananea,30.981944,-110.300555,CABECERA MUNICIPAL,4,Fideicomisos,DIRECCON DE OBRAS PUBLICAS,3,Transportes y vialidades,,,Suspendido,,07/01/2017,01/12/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,5231346,,,,,,,,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SON00170200895108,"Construcción De 5,460 Metros Cuadrados De Pavimento Con Concreto Hidráulico En La Calle Juan Escutia Entre Calle 4a Y Calzada Primero De Junio De La Colonia Santa Teresa, En La Localidad De La Heroica",26,Sonora,19,Cananea,1,Heroica Ciudad de Cananea,30.981944,-110.300555,CABECERA MUNICIPAL,4,Fideicomisos,DIRECCION DE OBRAS PUBLICAS,3,Transportes y vialidades,,,Suspendido,,07/01/2017,01/12/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,14963209,,,,,,,,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH16170200903801,Pavimentacion Con Concreto Hidraulico En Calle Lerdo Entre Las Calles Hidalgo Y Ramon Corona,8,Chihuahua,36,Jiménez,1,José Mariano Jiménez,27.13,-104.923333,CALLE LERDO,4,Fideicomisos,AYUNTAMIENTO DE JIMENEZ,5,Urbanización,MEJORAR LA CALIDAD DE VIDA DE LA POBLACIÓN DEL MUNICIPIO,34281,En Ejecución,,18/07/2016,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,3,Coparticipación Federal-Municipal,545805.93,545805.93,545805.93,544582.56,544582.56,544582.56,544582.56,99.78,0,100,Metros Cuadrados,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SON00170200895139,"Construcción De 8,009 Metros Cuadrados De Pavimento Con Concreto Hidráulico En 3 Calles (Calle 2, Calle 3 Y Calle El Encino) Del Fraccionamiento El Dorado, En La Localidad De La Heroica Ciudad De Cana",26,Sonora,19,Cananea,1,Heroica Ciudad de Cananea,30.981944,-110.300555,CABECERA MUNICIPAL,4,Fideicomisos,DIRECCION DE OBRAS PUBLICAS,3,Transportes y vialidades,,,Suspendido,,07/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,14838002,,,,,,,,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH16170200903849,Pavimentacion Con Concreto Hidraulico En Calle Corregidora Entre Las Calles Zaragoza Y Morelos,8,Chihuahua,36,Jiménez,1,José Mariano Jiménez,27.13,-104.923333,-,4,Fideicomisos,AYUNTAMIENTO DE JIMENEZ,5,Urbanización,MEJORAR LA CALIDAD DE VIDA DE LOS JIMENENCES,0,En Ejecución,,18/07/2016,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,3,Coparticipación Federal-Municipal,355065.49,355065.49,355065.49,353858.09,353858.09,353858.09,353858.09,99.66,0,100,Metros Cuadrados,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH16170200903873,Pavimentacion Con Concreto Hidraulico En Calle Anillo Perimetral Entre Las Calles Martín López Y Che Guevara,8,Chihuahua,36,Jiménez,1,José Mariano Jiménez,27.13,-104.923333,-,4,Fideicomisos,AYUNTAMIENTO DE JIMENEZ,5,Urbanización,MEJORAR LA CALIDAD DE VIDA DE LOS JIMENECES,34281,En Ejecución,,18/07/2016,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,3,Coparticipación Federal-Municipal,540220.51,,,,,,,,0,,Metros Cuadrados,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,DUR00170200903948,Construcción De Vialidad En Calle Oaxaca Entre Puerto De Ensenada Y Veracruz,10,Durango,5,Durango,0,Cobertura municipal,0,0,COL. MORGA,4,Fideicomisos,DIRECCIÓN MUNICIPAL DE OBRAS PÚBLICAS,5,Urbanización,,,Cancelado,,01/05/2017,01/12/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,3,Coparticipación Federal-Municipal,4784409,,,,,,,,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SIN14170200891096,Construccion De Techumbre Metalica En Escuela Primaria Vicente Guerrero,25,Sinaloa,6,Culiacán,707,Las Tapias,24.65,-107.155833,-,4,Fideicomisos,DIRECCION DE OBRAS PUBLICAS,2,Educación,,,En Ejecución,,13/10/2016,01/12/2016,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,3,Coparticipación Federal-Municipal,368463,,,,,,,,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,ZAC16170200903098,Reconstruccion De Cancha Escuela Secundaria Tecnica No. 1,32,Zacatecas,0,Cobertura estatal,,,,,"ZACATECAS, ZACATECAS",4,Fideicomisos,SECRETARIA DE INFRAESTRUCTURA,2,Educación,"MEJORAMIENTO DEL AMBIENTE ACADEMICO, SOCIAL Y FISICO DEL ALUMNADO",0,En Ejecución,,01/06/2016,01/10/2016,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,1,Coparticipación Federal-Estatal,575000,575000,575000,575000,563499.99,563499.99,563499.99,98,0,100,Otros,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,ZAC16170200903103,Construccion De Domo En Cobaez Ermita De Guadalupe,32,Zacatecas,0,Cobertura estatal,,,,,"ERMITA DE GUADALUPE, JEREZ",4,Fideicomisos,SECRETARIA DE INFRAESTRUCTURA,2,Educación,"MEJORAMIENTO DEL AMBIENTE ACADEMICA, SOCIAL Y FISICO DEL ALUMNADO",0,En Ejecución,,01/06/2016,01/10/2016,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,1,Coparticipación Federal-Estatal,850000,850000,850000,850000,832645.59,832645.59,832645.59,97.96,0,100,Otros,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,COA00170200892184,"Adquisición De 140 Pzas De Lámparas Piliphs De 54 Watts Con Tecnología Led Y 10 Años De Garantía Con Curva 3 Y Supresor De Picos Para La Localidad De Chulavista, Municipio De Ocampo",5,Coahuila de Zaragoza,23,Ocampo,,,,,"En el ejido Chulavista, Municipio de Ocampo.",4,Fideicomisos,PRESIDENCIA MUNICIPAL DE OCAMPO,0,Otros Proyectos,,,Cancelado,,02/05/2017,01/08/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,3,Coparticipación Federal-Municipal,117708,,,,,,,,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,ZAC17170200904110,"Construcción De P.I.V. (Paso Inferior Vehicular) Av. Pedro Coronel - Av. México En Guadalupe , Zacatecas",32,Zacatecas,0,Cobertura estatal,,,,,-,4,Fideicomisos,SINFRA,3,Transportes y vialidades,MEJORAR LA MOVILIDAD DE LAS VIALIDADES URBANAS,159991,En Ejecución,,15/07/2017,01/03/2018,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,110000000,110000000,110000000,28549050.02,28549050.02,28549050.02,28549050.02,25.95,0,0,Otros,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,ZAC17170200904117,Construccción De Puente Vial Con Superestructura En El E.C.Díaz Ordaz Km 2900 En La Cd De Zacatecas(Periférico Centenario),32,Zacatecas,0,Cobertura estatal,,,,,-,4,Fideicomisos,SINFRA,3,Transportes y vialidades,MEJORAR LA MOVILIDAD DE LAS VIALIDADES URBANAS,129011,En Ejecución,,15/07/2017,01/10/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,8330602,8330602,8330602,3332240.8,3332240.8,3332240.8,3332240.8,40,0,49,Otros,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,COA00170200892355,"Adquisición De 90 Pzas De Lámparas Piliphs De 54 Watts Con Tecnología Led Y 10 Años De Garantía Con Curva 3 Y Supresor De Picos Para La Localidad De Laguna Del Rey, Municipio De Ocampo",5,Coahuila de Zaragoza,23,Ocampo,,,,,"Laguna del Rey, Municipio de Ocampo.",4,Fideicomisos,PRESIDENCIA MUNICIPAL DE OCAMPO,5,Urbanización,,,Cancelado,,02/05/2017,01/08/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,3,Coparticipación Federal-Municipal,605520,,,,,,,,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,GUA16170200893669,Rehabilitación Y Ampliación Del Alumbrado Público En Varias Comunidades Del Municipio De Guanajuato,11,Guanajuato,15,Guanajuato,,,,,-,4,Fideicomisos,Presidencia Municipal de Guanajuato,5,Urbanización,Mejorar la calidad de vida de los habitantes.,0,En Ejecución,,01/06/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,8698143.18,,,,,,,,0,,Otros,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,ZAC16170200903292,Reconstruccion De La Carretera E.C. Fresnillo  / Valparaiso  - San Jeronimo - Vicente Guerrero En  1.0 Km Aislados,32,Zacatecas,0,Cobertura estatal,,,,,-,4,Fideicomisos,SINFRA,3,Transportes y vialidades,CONTRIBUIR  CON LA MEJOR MOVILIDAD DE LAS CARRETERAS ESTATALES,783,Terminado,,15/03/2016,31/01/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1800000,,,,,,,,0,,Kilómetro,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,ZAC16170200903340,Reconstruccion De La Carretera Nieves - Mazapil  - Concepciondel Oro En  0.8 Km Aislados,32,Zacatecas,0,Cobertura estatal,,,,,-,4,Fideicomisos,SINFRA,3,Transportes y vialidades,Para una mejor movilidad en las carreteras estatales,794,En Ejecución,,15/03/2016,01/07/2016,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1500000,1500000,1500000,1499879.9,1499879.9,1499879.9,1499879.9,99.99,0,100,Kilómetro,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,ZAC16170200903344,"Reconstruccion De La Calle Cervantes Corona Acceso Norte  - Sur  En 10,313 M2",32,Zacatecas,0,Cobertura estatal,,,,,-,4,Fideicomisos,SINFRA,3,Transportes y vialidades,Para una mejor movilidad en las carreteras estatales,20851,En Ejecución,,15/03/2016,01/07/2016,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,3990000,3990000,3990000,2099353.83,2099353.83,2099353.83,2099353.83,52.62,0,38,Metros Cuadrados,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,ZAC16170200903352,Reconstruccion De La Carretera Ojocaliente - Circuito Ladrilleras En   2.2 Km Aislados,32,Zacatecas,0,Cobertura estatal,,,,,-,4,Fideicomisos,SINFRA,3,Transportes y vialidades,Para una mejor movilidad en las carreteras estatales,2085,En Ejecución,,15/03/2016,01/07/2016,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,2600000,2600000,2600000,2598678.81,2598678.81,2598678.81,2598678.81,99.95,0,100,Kilómetro,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,ZAC16170200903400,"Reconstruccion Del Acceso A Cabecera Municipal De Noria De Ángeles, Mediante Bacheo Asfáltico Aislado Y Carpeta Asfáltica",32,Zacatecas,0,Cobertura estatal,,,,,-,4,Fideicomisos,SINFRA,3,Transportes y vialidades,PARA CONTRIBUIR A LA MEJOR MOVILIDAD EN LAS CARRETERAS ESTATALES,1662,Terminado,,01/06/2016,15/02/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,770000,,,,,,,,0,,Kilómetro,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,ZAC16170200903419,Reconstruccion Del Puente Ubicado En El Km 110    000  Del Camino Nieves  - Mazapil - Concepcion Del Oro,32,Zacatecas,0,Cobertura estatal,,,,,-,4,Fideicomisos,SINFRA,3,Transportes y vialidades,Para una mejor movilidad en las carreteras estatales,794,En Ejecución,,15/03/2016,01/07/2016,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,80000,80000,80000,80000,80000,80000,80000,100,0,100,Otros,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,ZAC16170200903424,Reconstruccion Del Puente Ubicado En El  Km 1  300  Del Camino Panuco - Casa De Cerros,32,Zacatecas,0,Cobertura estatal,,,,,-,4,Fideicomisos,SINFRA,3,Transportes y vialidades,Para una mejor movilidad en las carreteras estatales,1145,En Ejecución,,15/03/2016,01/07/2016,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1700000,1700000,1700000,1700000,1700000,1700000,1700000,100,0,100,Otros,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH16170200903433,Construccion Del Camino Temoris - Chinipas En Un Tramo Del Km. 0.000 Al Km. 3.000,8,Chihuahua,30,Guazapares,,,,,-,4,Fideicomisos,SECRETARIA DE COMUNICACIONES Y OBRAS PUBLICAS,11,Comunicaciones,ELEVAR EL NIVEL DE VIDA DE LA POBLACION INDIGENA DE LA REGION,5000,Terminado,,26/05/2016,29/03/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,1,Coparticipación Federal-Estatal,14550000,,,,,,,,0,,Kilómetro,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
