CICLO,ID_ENTIDAD_FEDERATIVA,ENTIDAD_FEDERATIVA,ID_MUNICIPIO,MUNICIPIO,NUM_CUENTAS_PAGADAS,MONTO_PREDIAL
2015,21,Puebla,81,Ixcamilpa De Guerrero,626,302455
2016,21,Puebla,81,Ixcamilpa De Guerrero,524,233536
2013,21,Puebla,82,Ixcaquixtla,1153,339003
2014,21,Puebla,82,Ixcaquixtla,1089,314764
2015,21,Puebla,82,Ixcaquixtla,503,244464.5
2016,21,Puebla,82,Ixcaquixtla,958,471141.5
2013,21,Puebla,83,Ixtacamaxtitlán,1681,269086
2014,21,Puebla,83,Ixtacamaxtitlán,2992,655098.5
2015,21,Puebla,83,Ixtacamaxtitlán,2745,673340
2016,21,Puebla,83,Ixtacamaxtitlán,3065,837522
2013,21,Puebla,84,Ixtepec,612,104544
2014,21,Puebla,84,Ixtepec,750,334313
2015,21,Puebla,84,Ixtepec,714,170428
2016,21,Puebla,84,Ixtepec,716,165002
2013,21,Puebla,85,Izúcar De Matamoros,16222,8429338.52
2014,21,Puebla,85,Izúcar De Matamoros,17335,9066470.76
2015,21,Puebla,85,Izúcar De Matamoros,19938,9134884.45
2016,21,Puebla,85,Izúcar De Matamoros,25265,11465359.43
2013,21,Puebla,86,Jalpan,1092,369728
2014,21,Puebla,86,Jalpan,758,361007
2015,21,Puebla,86,Jalpan,968,393504.25
2016,21,Puebla,86,Jalpan,791,422102.2
2013,21,Puebla,87,Jolalpan,253,69013
2014,21,Puebla,87,Jolalpan,384,78824.5
2015,21,Puebla,87,Jolalpan,223,73060.5
2016,21,Puebla,87,Jolalpan,111,47737
2013,21,Puebla,88,Jonotla,362,59769.45
2014,21,Puebla,88,Jonotla,836,144800.53
2015,21,Puebla,88,Jonotla,1494,136106.78
2016,21,Puebla,88,Jonotla,608,142184.35
2013,21,Puebla,89,Jopala,424,154987
2014,21,Puebla,89,Jopala,260,99678
2015,21,Puebla,89,Jopala,509,266226
2016,21,Puebla,89,Jopala,434,191758
2013,21,Puebla,90,Juan C. Bonilla,3287,666416.5
2014,21,Puebla,90,Juan C. Bonilla,3389,778808.5
2015,21,Puebla,90,Juan C. Bonilla,3676,1060188
2016,21,Puebla,90,Juan C. Bonilla,4770,922744
2013,21,Puebla,91,Juan Galindo,925,259974
2014,21,Puebla,91,Juan Galindo,1047,292515
2015,21,Puebla,91,Juan Galindo,1034,309436
2016,21,Puebla,91,Juan Galindo,1056,362676
2013,21,Puebla,92,Juan N. Méndez,264,51793
2014,21,Puebla,92,Juan N. Méndez,263,55043.5
2015,21,Puebla,92,Juan N. Méndez,270,72174.5
2016,21,Puebla,92,Juan N. Méndez,280,82162
2013,21,Puebla,93,Lafragua,135,58887
2014,21,Puebla,93,Lafragua,432,143063.2
2015,21,Puebla,93,Lafragua,380,156972.2
2016,21,Puebla,93,Lafragua,259,83942.3
2013,21,Puebla,94,Libres,4605,1127195
2014,21,Puebla,94,Libres,5541,1803668
2015,21,Puebla,94,Libres,4987,1455312
