ID_PPI,ID_PP,DESC_PP
'15071100023,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100024,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100024,07M001,Actividades de apoyo administrativo
'15071100025,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100026,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100027,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100027,07M001,Actividades de apoyo administrativo
'15071100028,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100029,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100029,07M001,Actividades de apoyo administrativo
'15071100031,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100032,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100033,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100033,07M001,Actividades de apoyo administrativo
'15071100034,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100036,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100037,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100037,07M001,Actividades de apoyo administrativo
'15071100038,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100039,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071110001,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071110002,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071120001,07A001,"Investigación y desarrollo tecnológico, producción y mantenimiento de armamento, municiones, explosivos, vehículos y equipos militares y sus accesorios"
'15071120002,07A001,"Investigación y desarrollo tecnológico, producción y mantenimiento de armamento, municiones, explosivos, vehículos y equipos militares y sus accesorios"
'15071120002,07A022,"Investigación y desarrollo militar en coordinación con universidades públicas, instituciones públicas de educación superior y/o demás centros públicos de investigación superior. "
'15071120003,07A001,"Investigación y desarrollo tecnológico, producción y mantenimiento de armamento, municiones, explosivos, vehículos y equipos militares y sus accesorios"
'15071120005,07A001,"Investigación y desarrollo tecnológico, producción y mantenimiento de armamento, municiones, explosivos, vehículos y equipos militares y sus accesorios"
'15071120006,07A001,"Investigación y desarrollo tecnológico, producción y mantenimiento de armamento, municiones, explosivos, vehículos y equipos militares y sus accesorios"
'15071150001,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071150001,07A021,Sistema educativo militar
'15071150002,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071150002,07A021,Sistema educativo militar
'15071160001,07A009,Programa de sanidad militar
'15071160001,07A017,Derechos humanos
'15071160001,07A022,"Investigación y desarrollo militar en coordinación con universidades públicas, instituciones públicas de educación superior y/o demás centros públicos de investigación superior. "
'15071160001,07A023,Salud y producción animal
'15071160001,07A900,Programa de igualdad entre mujeres y hombres SDN
'15071160002,07A009,Programa de sanidad militar
'15071160002,07A017,Derechos humanos
'15071160002,07A022,"Investigación y desarrollo militar en coordinación con universidades públicas, instituciones públicas de educación superior y/o demás centros públicos de investigación superior. "
'15071160002,07A023,Salud y producción animal
'15071160002,07A900,Programa de igualdad entre mujeres y hombres SDN
'15071160003,07A009,Programa de sanidad militar
'15071160003,07A017,Derechos humanos
'15071160003,07A022,"Investigación y desarrollo militar en coordinación con universidades públicas, instituciones públicas de educación superior y/o demás centros públicos de investigación superior. "
'15071160003,07A023,Salud y producción animal
'15071160003,07A900,Programa de igualdad entre mujeres y hombres SDN
'15071160004,07A009,Programa de sanidad militar
'15071160004,07A017,Derechos humanos
'15071160004,07A022,"Investigación y desarrollo militar en coordinación con universidades públicas, instituciones públicas de educación superior y/o demás centros públicos de investigación superior. "
'15071160004,07A023,Salud y producción animal
'15071160004,07A900,Programa de igualdad entre mujeres y hombres SDN
'15071160005,07A009,Programa de sanidad militar
'15071160006,07A009,Programa de sanidad militar
'15071160007,07A009,Programa de sanidad militar
'15071160007,07A017,Derechos humanos
'15071160007,07A022,"Investigación y desarrollo militar en coordinación con universidades públicas, instituciones públicas de educación superior y/o demás centros públicos de investigación superior. "
'15071160007,07A023,Salud y producción animal
'15071160007,07A900,Programa de igualdad entre mujeres y hombres SDN
'15071160008,07A009,Programa de sanidad militar
'15071160008,07A017,Derechos humanos
'15071160008,07A022,"Investigación y desarrollo militar en coordinación con universidades públicas, instituciones públicas de educación superior y/o demás centros públicos de investigación superior. "
'15071160008,07A023,Salud y producción animal
'15071160008,07A900,Programa de igualdad entre mujeres y hombres SDN
'15071170001,07K014,Otros proyectos de infraestructura social
'15071170002,07K019,Proyectos de infraestructura gubernamental de seguridad nacional
'15071170003,07K019,Proyectos de infraestructura gubernamental de seguridad nacional
'15071170005,07K019,Proyectos de infraestructura gubernamental de seguridad nacional
'15071200002,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071200002,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071200002,07A004,Programa de Seguridad Pública de la Secretaría de la Defensa Nacional
'15071200002,07A009,Programa de sanidad militar
'15071200002,07A019,Mantenimiento y conservación de la infraestructura militar y maquinaria pesada y administración inmobiliaria
'15071200002,07A021,Sistema educativo militar
'15071200004,07A001,"Investigación y desarrollo tecnológico, producción y mantenimiento de armamento, municiones, explosivos, vehículos y equipos militares y sus accesorios"
'15071200004,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071200005,07A001,"Investigación y desarrollo tecnológico, producción y mantenimiento de armamento, municiones, explosivos, vehículos y equipos militares y sus accesorios"
'15071200005,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071200005,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071200005,07A019,Mantenimiento y conservación de la infraestructura militar y maquinaria pesada y administración inmobiliaria
'15071200007,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071200008,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071200009,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071200010,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071200011,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071200012,07A001,"Investigación y desarrollo tecnológico, producción y mantenimiento de armamento, municiones, explosivos, vehículos y equipos militares y sus accesorios"
'15071200012,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071200012,07A019,Mantenimiento y conservación de la infraestructura militar y maquinaria pesada y administración inmobiliaria
'15071200013,07A001,"Investigación y desarrollo tecnológico, producción y mantenimiento de armamento, municiones, explosivos, vehículos y equipos militares y sus accesorios"
'15071200014,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071200015,07A001,"Investigación y desarrollo tecnológico, producción y mantenimiento de armamento, municiones, explosivos, vehículos y equipos militares y sus accesorios"
'15071200015,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071200015,07A009,Programa de sanidad militar
'15071200016,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071200016,07A021,Sistema educativo militar
'15071200016,07A900,Programa de igualdad entre mujeres y hombres SDN
'15071200018,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071320001,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071320002,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071320003,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071320005,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071320006,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071320007,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071320008,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071320009,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071320010,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071320011,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071320012,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071320013,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071320014,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071320015,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071320018,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071360001,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071360001,07A020,Programa de justicia militar
'15071360002,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071360002,07A020,Programa de justicia militar
'15071380002,07M001,Actividades de apoyo administrativo
'15071380003,07M001,Actividades de apoyo administrativo
'15071380004,07M001,Actividades de apoyo administrativo
'15071400001,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071400001,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071400001,07A009,Programa de sanidad militar
'15071400001,07A021,Sistema educativo militar
'15071400001,07A022,"Investigación y desarrollo militar en coordinación con universidades públicas, instituciones públicas de educación superior y/o demás centros públicos de investigación superior. "
'15071400001,07A900,Programa de igualdad entre mujeres y hombres SDN
'15071400001,07M001,Actividades de apoyo administrativo
'15071410001,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071410001,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071410001,07A004,Programa de Seguridad Pública de la Secretaría de la Defensa Nacional
'15071410001,07A009,Programa de sanidad militar
'15071410001,07A021,Sistema educativo militar
'15071410001,07A022,"Investigación y desarrollo militar en coordinación con universidades públicas, instituciones públicas de educación superior y/o demás centros públicos de investigación superior. "
'15071410001,07A900,Programa de igualdad entre mujeres y hombres SDN
'15071410002,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071410002,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071410002,07A004,Programa de Seguridad Pública de la Secretaría de la Defensa Nacional
'15071410002,07A009,Programa de sanidad militar
'15071410002,07A021,Sistema educativo militar
'15071410002,07A022,"Investigación y desarrollo militar en coordinación con universidades públicas, instituciones públicas de educación superior y/o demás centros públicos de investigación superior. "
'15071410002,07A900,Programa de igualdad entre mujeres y hombres SDN
'15071410003,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071410003,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'15071410003,07A004,Programa de Seguridad Pública de la Secretaría de la Defensa Nacional
'15071410003,07A009,Programa de sanidad militar
'15071410003,07A021,Sistema educativo militar
'15071410003,07A022,"Investigación y desarrollo militar en coordinación con universidades públicas, instituciones públicas de educación superior y/o demás centros públicos de investigación superior. "
'15071410003,07A900,Programa de igualdad entre mujeres y hombres SDN
'1507HXA0006,07K027,Mantenimiento de infraestructura
'1507HXA0009,07K012,Proyectos de infraestructura social de asistencia y seguridad social
'1507HXA0010,07K012,Proyectos de infraestructura social de asistencia y seguridad social
'1507HXA0011,07A013,Otorgamiento de prestaciones socioeconómicas
'1507HXA0012,07K012,Proyectos de infraestructura social de asistencia y seguridad social
