key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,classification,ciclo,ejercido
0804K000004,"PROYECTO DE INVERSIÓN PARA COMPRA DE TERRENOS Y CONSTRUCCIÓN DE 14 NUEVAS INSTALACIONES DEL INM QUE INCLUYEN OF. DE REGULACIÓN,  DE CONTROL MIGRATORIO Y ADMINISTRATIVAS, ASÍ COMO ESTACIONES MIGRATORIAS EN LOS ESTADOS DEL SUR DE MÉXICO, COMO PARTE DEL PROGRAMA DE MIGRACIÓN PARA LA FRONTERA SUR",4,Instituto Nacional de Migración,35,0,0,86.76,1027380413,Gobierno,2016,0
13071200010,ADQUISICIÓN DE SISTEMAS DE ANÁLISIS DE PROTOCOLOS DE COMUNICACIONES DE V/UHF (PRIMERA ETAPA).,7,Comandancia I Región Militar,35,0,0,20,94608000,Seguridad,2016,150000
14389ZY0002,Fortalecimiento de la planta piloto de CIAD-Culiacán para el desarrollo de proyectos alimenticios de alto valor agregado.,38,"Centro de Investigación en Alimentación y Desarrollo, A.C.",25,24.59119,-107.39151,0,26783756,Desarrollo económico,2017,0
1.136E+15,"REMODELACIÓN, ADECUACIÓN, AMPLIACIÓN, AMUEBLADO Y EQUIPADO DEL CEFERESO  No. 7 NOR-NOROESTE, UBICADO EN GUADALUPE VICTORIA, DURANGO",4,Prevención y Readaptación Social,10,24.444571,-104.121809,78.71,2938219123,Seguridad,2017,2755411
1504E2D0001,Programa de Adquisición de maquinaria y equipo industrial 2016,4,Talleres Gráficos de México,9,0,0,0,76578560,Gobierno,2016,0
1504I000004,Actualización tecnológica de equipos para comunicaciones fijas,4,Centro de Investigación y Seguridad Nacional,35,0,0,0,19973145,Seguridad,2016,0
1507HXA0010,"Construcción de la U.H.N. Manzanillo VII, Col.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,6,19.104062,-104.337556,100,97928344,Desarrollo Social,2016,21147096
1507HXA0017,"Mantenimiento y Rehabilitación de la U.H.N. Mazatlán, Sin.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,25,0,0,42.28,12351690,Desarrollo Social,2016,5097607
1507HXA0018,"Mantenimiento y Rehabilitación de la U.H.M. Mexicas, Edo. Méx.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,15,0,0,75.76,34653850,Desarrollo Social,2016,23831665
1507HXA0025,"Mantenimiento y Rehabilitación de la U.H.M. Puebla III, Pue.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,21,0,0,64.62,12427633,Desarrollo Social,2016,12283704
1.506E+08,Programa de adquisición de Protección Civil,6,Servicio de Administración Tributaria,35,0,0,0,18930890,Desarrollo económico,2016,0
1450GYR0040,"Construcción de la Unidad de Medicina Familiar (U.M.F.) Nueva (Sustitución) en el Municipio de Atotonilco de Tula, Hidalgo.",50,Instituto Mexicano del Seguro Social,13,20.008194,-99.221333,95,69255519,Salud,2015,3091854
1506G1H0003,Programa de Adquisición para Reemplazo y Renovación de Bienes,6,"Banco Nacional del Ejército, Fuerza Aérea y Armada, S.N.C.",34,0,0,16.03,69500000,Desarrollo económico,2016,11130037
1506G1H0005,Red de Sucursales,6,"Banco Nacional del Ejército, Fuerza Aérea y Armada, S.N.C.",34,0,0,49.16,170000000,Desarrollo económico,2016,83564553
1506GSA0001,"Mantenimiento integral de inmuebles propiedad de AGROASEMEX,S.A.  (Oficina Matriz) ELEVADOR  5 NIVELES",6,"Agroasemex, S.A.",22,0,0,0,10315000,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2016,0
1507HXA0050,"Construcción de la U.H.M. Cd. Victoria, Tamps.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,28,23.756508,-99.183765,9.65,49754832,Desarrollo Social,2016,26254300
1507HXA0051,"Pavimentación de vialidades y estacionamientos de las UU.HH.MM. Ixtepec II y II-B, Oax.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,20,16.583203,-95.187083,99.99,3958510,Desarrollo Social,2016,2570046
1511A3Q0024,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública 2016 para Recintos y Centros de Difusión y Extensión Cultural. UNAM.,11,Universidad Nacional Autónoma de México,35,0,0,60.5,49854752,Educación,2016,30174800
1510LAU0003,Estudios geohidrológicos,10,Servicio Geológico Mexicano,35,0,0,14,28808149,Desarrollo económico,2017,2886998
15096400003,Santa María Zoquitlán - E.C. (Oaxaca-Tehuantepec).,9,Centro SCT Oaxaca,20,16.565395,-96.357359,3.09,108167216,Comunicaciones y Transportes,2016,2433177
15132160013,Adquisición e Integración de Equipos de Misión y Comunicación para Unidades de Patrulla Marítima,13,Dirección General de Servicios,9,0,0,0,331318411,Seguridad,2017,99999717
1510LAU0008,"Generación de infraestructura de información geológico-minera y geoquímica: Escala 1:50,000",10,Servicio Geológico Mexicano,35,0,0,100,250078011,Desarrollo económico,2017,44237887
15096520002,Las Chilitas  El Tepetate  La Purisima.,9,Centro SCT Zacatecas,32,22.647504,-102.655215,18.64,30945000,Comunicaciones y Transportes,2017,5648540
1509J0U0002,MANTENIMIENTO MAYOR DE PUENTES,9,Caminos y Puentes Federales de Ingresos y Servicios Conexos,35,0,0,43.34,884409236,Comunicaciones y Transportes,2016,103903803
1511A2M0001,Programa de Adquisición de Equipo de Laboratorio 2016 para las Actividades de Investigación.,11,Universidad Autónoma Metropolitana,9,0,0,80,33583690,Educación,2016,26046488
1511A3Q0004,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública 2016 para Colegios y Escuelas de Educación Media Superior (Equipo de Cómputo). UNAM.,11,Universidad Nacional Autónoma de México,35,0,0,13.6,20541265,Educación,2016,2809680
1511A3Q0006,Programa de Mantenimiento 2016 de Infraestructura de Educación Superior (licenciatura) en C.U. UNAM.,11,Universidad Nacional Autónoma de México,9,0,0,3.4,150000000,Educación,2016,4947965
1412NCD0002,Proyecto de Actualización del Sistema Eléctrico 2014-2017,12,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,9,19.291226,-99.158403,70.14,49999999,Salud,2017,7328753
15092110006,Programa de Atención a Puntos de Conflicto y seguridad vial.,9,Dirección General de Conservación de Carreteras,35,0,0,38.52,206300000,Comunicaciones y Transportes,2016,69045478
1510K2N0004,Adquisición de una Barcaza 2016,10,"Exportadora de Sal, S.A. de C.V.",35,0,0,0,126000000,Desarrollo económico,2017,0
15096240001,Camino Cerro de las Águilas - El Desengaño.,9,Centro SCT Campeche,4,17.9044,-90.626131,35.31,112887360,Comunicaciones y Transportes,2017,22846410
13096300003,Buenos Aires - El Tarahumar.,9,Centro SCT Durango,10,25.320842,-105.948839,7.63,350685138,Comunicaciones y Transportes,2017,9501783
14096500004,Frijolillo-El Telar-Agua Escondida-Cieneguilla-Pilancón,9,Centro SCT Veracruz,30,18.948706,-97.20034,29.55,62117157,Comunicaciones y Transportes,2017,4709305
14096500047,Naranjal - Coetzala.,9,Centro SCT Veracruz,30,18.801561,-96.948719,47.25,20382440,Comunicaciones y Transportes,2017,4579687
14096500049,Puentecillas - Acocota.,9,Centro SCT Veracruz,30,19.576519,-97.03644,25,19804800,Comunicaciones y Transportes,2017,4535987
13096450006,Puente Último Vado.,9,Centro SCT Sinaloa,25,26.68684167,-108.1455444,48.87,16692967,Comunicaciones y Transportes,2017,7110308
14096520001,Jesús María - Matias Ramos - La Concepción.,9,Centro SCT Zacatecas,32,22.250539,-101.817961,75.92,20478183,Comunicaciones y Transportes,2017,7607872
1118T4L0002,Proyecto de Exploración Campeche Oriente,52,Pemex Exploración y Producción,4,22.36,-91.61,52.86,31684449182,Energía,2017,441849560
0218T4L0039,Proyecto Tamaulipas Constituciones,52,Pemex Exploración y Producción,35,0,0,56.38,53494642435,Energía,2017,1137060485
0318T4N0037,Modernización del proceso de endulzamiento en el CPG Nuevo Pemex,52,Pemex Transformación Industrial,27,17.8569194,-93.1234361,74.33,425180109,Energía,2016,-14549680
0418T4M0012,Tren energético de la Refinería de Cadereyta.,52,Pemex Transformación Industrial,19,25.59005833,-99.94276389,88.01,2280981630,Energía,2017,526852514
1118T4M0020,Uso eficiente de la energía en la  Refinería Ing. Antonio Dovalí Jaime,52,Pemex Transformación Industrial,20,16.212461,-95.176093,51,664821822,Energía,2017,0
1118T4N0001,Proyecto integral de confiabilidad eléctrica de los CPGs,52,Pemex Transformación Industrial,35,0,0,84.56,862928822,Energía,2017,84356285
0518TZZ0001,Calidad de los Combustibles,52,Pemex Transformación Industrial,35,0,0,94.8,49984799066,Energía,2017,6865184230
0918T4M0037,Sostenimiento de los sistemas de medición en puntos de transferencia de custodia de PEMEX Refinación,52,Pemex Logística,35,0,0,82.31,1604145887,Energía,2017,200829
1118T4N0009,Acondicionamiento del sistema de desfogues en el CPG Cactus,52,Pemex Transformación Industrial,7,0,0,31.66,450885401,Energía,2017,21208572
0618T4M0007,Optimización de la Reconfiguración de la Refinería de Minatitlán,52,Pemex Transformación Industrial,30,17.980897,-94.528942,74.02,1367646774,Energía,2016,185899051
0918T4M0047,Adquisición de 5 Buques tanque de contado y/o por arrendamiento financiero,52,Pemex Logística,30,19.497583,-96.549597,46.5,3474040444,Energía,2017,314681450
1118T4O0007,Mantenimiento de la capacidad de producción de la planta de etileno del Complejo Petroquímico Cangrejera,52,Pemex Etileno,30,0,0,62.04,638159957,Energía,2017,484501
1118T4O0008,Mantenimiento de la capacidad de producción de la planta VI de Amoniaco del Complejo Petroquímico Cosoleacaque,52,Pemex Fertilizantes,30,0,0,54.95,780033457,Energía,2017,0
0718T4M0001,Infraestructura para incrementar la capacidad del Sistema de Almacenamiento y Distribución Tuxpan - México.,52,Pemex Transformación Industrial,35,0,0,92.72,4776878618,Energía,2017,9882641
0918T4N0002,"Modernización de Sistemas de Medición, Control y Seguridad de CPGs",52,Pemex Transformación Industrial,35,0,0,78.07,1736628745,Energía,2017,333226338
1218T4I0013,"Adquisición de Mamparas para el Edificio B2, A y José Colomo",52,Pemex Corporativo,9,0,0,0,2223196,Energía,2016,0
1218T4I0019,Evolución Estratégica de la Red y Servicios de Telecomunicaciones,52,Pemex Corporativo,35,0,0,46.13,2838482016,Energía,2017,233671823
1018T4M0026,Construcción de Estación de Rebombeo Intermedia para el Poliducto de 16 pulgadas de diametro  Salamanca  Guadalajara,52,Pemex Logística,35,0,0,77.85,1038082140,Energía,2017,58223878
1218T4L0001,Adquisición de 2 Equipos Modulares de Perforación,52,Pemex Perforación y Servicios,35,0,0,18.81,4035825069,Energía,2017,0
1218T4L0005,Vehículos de la Subdirección de Distribución y Comercialización de Pemex Exploración y Producción,52,Pemex Exploración y Producción,35,0,0,41.08,50619512,Energía,2017,0
1018T4O0004,Mantenimiento de la capacidad de producción de la planta de óxido de etileno del Complejo Petroquímico Cangrejera,52,Pemex Etileno,30,0,0,53.55,599865006,Energía,2017,2330619
1218T4L0009,Proyecto de Exploración Pakal,52,Pemex Exploración y Producción,35,0,0,13.43,5109852604,Energía,2017,9651255
1416B000032,Estudio para determinar las obras y acciones para la gestión sustentable de las aguas superficiales en las zonas de riego de los estados de México e Hidalgo.,16,Comisión Nacional del Agua,35,0,0,53.65,21864727,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2017,0
1450GYR0099,Ampliación y Remodelación de Quirófanos y Área de Terapia Intensiva Postquirúrgica del Hospital de Cardiología del Centro Médico Nacional Siglo XXI.,50,Instituto Mexicano del Seguro Social,9,19.407204,-99.15508,0,108801264,Salud,2017,0
153890K0002,DESARROLLO DE LABORATORIOS CON AMBIENTE CONTROLADO PARA AMPLIAR CAPACIDADES ESTRATEGICAS.,38,"Centro de Investigación y Desarrollo Tecnológico en Electroquímica, S.C.",22,20.490811,-100.222162,0,30000000,Desarrollo económico,2017,127600
153890W0001,"Construcción del edificio de Investigación, Docencia y Servicios de la Unidad Peninsular",38,Centro de Investigaciones y Estudios Superiores en Antropología Social,31,21.133833,-89.778,58,30300000,Desarrollo económico,2017,8581398
1516B000049,Conservación y Rehabilitación de Áreas de Temporal en el estado de San Luis Potosí.,16,Comisión Nacional del Agua,24,0,0,65.03,14880006,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2016,9782927
1518T0O0005,Programa de Adquisiciones de Investigación 2016,18,Instituto Mexicano del Petróleo,9,0,0,25.03,149998905,Desarrollo económico,2016,21718603
1516B000051,Conservación y Rehabilitación de Áreas de Temporal en el estado de Quintana Roo.,16,Comisión Nacional del Agua,23,0,0,85.97,7117350,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2016,6182653
1518TOM0010,ACTUALIZACIÓN DE LOS SISTEMAS  DE SEGURIDAD FISICA DE LAS INSTALACIONES DEL CENACE PARA LA OPERACIÓN DEL SISTEMA ELECTRICO NACIONAL Y DEL MERCADO ELECTRICO MAYORISTA  (2016 -2018),18,Centro Nacional de Control de Energía,35,0,0,0.7,120061648,Energía,2017,684161
15389ZU0001,UNIDAD CAMPECHE DEL CIDESI (CENTRO DE TECNOLOGÍAS PARA LA INDUSTRIA PETROLERA),38,Centro de Ingeniería y Desarrollo Industrial,4,18.107435,-91.1351748,89,87677500,Desarrollo económico,2016,0
1316B000158,Programa de Estudios de Calidad del Agua del Sistema Plan de Acción Inmediata para el abastecimiento de Agua en Bloque.,16,Comisión Nacional del Agua,35,0,0,0,11899830,Desarrollo Social,2017,0
1520VSS0010,Ampliación de oficinas administrativas y archivo general en almacenes de la Sucursal Metropolitana.,20,"Diconsa, S.A. de C.V.",15,19.56928667,-99.7563333,15,7777510,Desarrollo Social,2016,140901
1316B000188,Estudios electromagnéticos en el sistema Cutzamala de la Presa Colorines a la Planta Potabilizadora Los Berros,16,Comisión Nacional del Agua,15,0,0,38.26,49813231,Desarrollo Social,2016,0
1516B000073,Rehabilitación y Modernización de Distritos de Riego en la Cuenca Río Bravo.,16,Comisión Nacional del Agua,35,0,0,33.55,102758022,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2016,34805257
1450GYR0033,Programa de sustitución de bancas tandem para unidades médicas de los tres niveles de atención médica 2016.,50,Instituto Mexicano del Seguro Social,35,0,0,0,46659326,Salud,2016,0
1416B000022,"Mantenimiento y Obras de  Conservación en  el Rio Hondo de Naucalpan, Estado  de México.",16,Comisión Nacional del Agua,15,0,0,30.04,138654364,Medio Ambiente,2017,4883009
1609JZL0002,Programa de rehabilitación y/o sustitución de caminos y cercados perimetrales para la seguridad y obras de protección ambiental 2016-2017,9,Aeropuertos y Servicios Auxiliares,35,0,0,71.87,14714600,Comunicaciones y Transportes,2017,3853963
1616B000007,"Programa de Acciones de Obra para la Conservación, Rehabilitación y Mantenimiento del Sistema de Acción Inmediata, PAI Sur",16,Comisión Nacional del Agua,35,0,0,0.51,2279685916,Desarrollo Social,2017,13071124
1311L4J0004,Programa de Mantenimiento Mayor en la Unidad Saltillo.,11,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,5,0,0,0,3034179,Desarrollo económico,2017,0
1408I000004,"Dragado y Escolleras en Barra de Santiago Iolomita, Municipio de Pijijiapan, Chiapas.",8,Comisión Nacional de Acuacultura y Pesca,7,15.666,-93.425,0,211616267,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2017,0
1418TOQ0028,COMBUSTIÓN DUAL DE LAS UNIDADES DE LA CENTRAL TERMOELECTRICA JUAN DE DIOS BÁTIZ PAREDES 2015-2016,53,Comisión Federal de Electricidad,25,25.36,-109.02,44.56,739309647,Energía,2017,133796396
1418TOQ0070,"EQUIPAMIENTO DE LOS LABORATORIOS RADIOLÓGICO, AMBIENTAL Y METEOROLOGICO DE LA CNLV 2015-2017",53,Comisión Federal de Electricidad,30,0,0,2.16,18952177,Energía,2017,408950
1609J2T0001,Reparación de los Rompeolas El Crestón y Chivos,9,"Administración Portuaria Integral de Mazatlán, S.A. de C.V.",25,23.17977,-106.42022,0,220258620,Comunicaciones y Transportes,2017,0
1318T4I0020,Mantenimiento a centros de desarrollo infantil (CENDIs) de la zona centro del país.,52,Pemex Corporativo,35,0,0,0,30401604,Energía,2016,0
1418T4M0050,"Restauración, estandarización y adecuación de los muelles de la TOMP Guaymas",52,Pemex Logística,35,0,0,1.01,397809199,Energía,2017,0
1318TOQ0014,Equipamiento de Centros de Reparación de la Subdirección de Transmisión 2013-2015,53,Comisión Federal de Electricidad,35,0,0,0.94,265548794,Energía,2017,804302
1318TOQ0030,Construcción de Líneas de Transmisión y Subestaciones del Sistema Norte,53,Comisión Federal de Electricidad,35,0,0,41.76,232248578,Energía,2017,38957563
1318T4I0025,Adquisición de equipos para los sistemas de calefacción y aire acondicionado instalados en la Torre Ejecutiva y Centro Administrativo de Pemex,52,Pemex Corporativo,9,0,0,4.45,18718704,Energía,2017,0
1318TOQ0037,DIVERSIFICACIÓN EN LA MEDICIÓN DE NIVEL DE LAS ALBERCAS DE COMBUSTIBLE GASTADO DE LAS UNIDADES 1 Y 2 DE LA CNLV 2013-2015,53,Comisión Federal de Electricidad,30,19.62,-96.73,21.23,49813229,Energía,2017,11521458
1318T4O0005,Programa de Mantenimiento Planta de Oxígeno del Complejo Petroquímico Cangrejera,52,Pemex Etileno,30,0,0,7.01,606891187,Energía,2017,0
1418T4N0010,"Modernización de los sistemas de monitoreo, control y supervisión del transporte por ducto, etapa II",52,Pemex Logística,35,0,0,7.58,1014228499,Energía,2017,1026669
1318T4O0010,"Rehabilitación de la Planta de Amoniaco No. IV, Integración y sus Servicios Auxiliares del Complejo Petroquímico Cosoleacaque",52,Pemex Fertilizantes,30,18.001432,-94.334544,74.34,2207686782,Energía,2017,191474532
1318T4M0009,Sustitución por obsolescencia de UDAS I,52,Pemex Transformación Industrial,20,16.093,-95.013,0,497924900,Energía,2017,0
1218T4M0012,Mantenimiento de la capacidad de producción de la refinería de Salina Cruz (2013-2017),52,Pemex Transformación Industrial,20,0,0,54.66,8795099425,Energía,2017,348891218
1418T4I0013,"Suministro, instalación, equipamiento y puesta en servicio de 1 sistema integral de sonorización y voceo de emergencia en los edificios del Centro Administrativo Pemex.",52,Pemex Corporativo,9,0,0,0,11003236,Energía,2017,0
1318T4M0037,"Equipamiento operativo, Adquisición de URVs de la GAR Pacifico",52,Pemex Logística,35,0,0,3.8,51207692,Energía,2017,0
1318T4M0043,Incremento en la capacidad de almacenamiento en Terminales de Almacenamiento y Reparto de la GAR Pacífico,52,Pemex Logística,35,0,0,25.16,675838047,Energía,2017,76077310
1218TOQ0006,EQUIPAMIENTO OPERATIVO QUIMICO - AMBIENTAL CNLV 2012 -2013,53,Comisión Federal de Electricidad,30,0,0,51.97,19539401,Energía,2016,228948
1218TOQ0009,CONSTRUCCIÓN Y REHABILITACIÓN DE EDIFICIOS DE 13 DIVISIONES DE DISTRIBUCIÓN 2012-2014,53,Comisión Federal de Electricidad,35,0,0,46.15,1988580560,Energía,2017,26980510
1418T4M0034,Adquisiciones de resinas de intercambio iónico para la planta de tratamiento de agua de la refinería Miguel Hidalgo Tula,52,Pemex Transformación Industrial,13,0,0,0,51782723,Energía,2017,0
